"studentid","gender","2487","2488","2489","2490","2491","2788","2790","2792","2794","2797","2829","2830","2831","2832","2841","2843","2844","2846","2847","2851","2853","2880","2881","2882","2883","2884","3072","3075","3076","3102","3107","3158","3456","3482","3484","3485","3486","3552","3591","5557"
34,"Female",1,0,1,3,0,3,1,0,0,0,0,1,0,1,1,0,5,0,0,4,0,1,0,1,0,0,0,0,0,3,0,1,0,2,4,0,1,2,0,3
35,"Female",0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,1,5,1,0,1,1,0,0,0,0,1,0,1,0,5,0,1,0,2,0,0,0,1,0,4
36,"Male",0,0,0,2,1,6,1,0,0,1,0,0,1,1,1,0,5,1,0,4,0,0,0,1,0,1,1,1,0,7,0,1,0,2,4,0,1,2,0,6
37,"Female",1,0,0,2,1,3,0,0,0,1,0,1,0,1,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,1
38,"Female",0,0,0,1,1,2,1,0,1,0,0,1,1,1,1,0,5,1,0,7,1,1,0,1,0,1,1,1,1,9,0,1,0,2,4,0,1,2,0,-9
39,"Male",0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2,4,0,0,2,0,-9
40,"Male",0,0,0,2,0,2,2,0,0,1,0,1,0,1,1,0,5,1,0,9,2,0,0,1,1,1,1,1,0,9,0,1,0,2,4,1,1,2,0,-9
41,"Male",0,0,0,3,0,2,2,0,0,1,0,1,0,1,1,0,3,0,1,4,2,0,0,1,0,0,1,1,0,9,0,1,0,2,0,1,1,2,0,3
42,"Female",0,0,1,2,0,6,1,1,0,0,0,1,0,0,0,1,3,1,0,3,1,1,0,0,1,1,0,1,0,0,1,0,1,2,3,0,0,2,1,4
43,"Female",0,0,0,2,1,2,1,0,0,0,0,1,1,1,1,0,3,0,0,4,1,1,0,1,0,1,0,1,0,6,0,1,0,2,4,0,0,2,0,2
44,"Male",0,0,0,2,1,2,2,1,0,1,0,1,1,1,1,0,1,1,0,6,1,1,0,1,0,0,1,1,0,9,0,0,1,2,4,1,1,2,0,8
45,"Female",0,0,0,2,1,3,1,0,0,0,0,1,0,1,0,0,3,0,1,13,0,0,0,0,0,1,0,1,0,6,0,0,0,0,3,0,0,2,0,5
46,"Female",1,1,1,2,1,2,2,0,0,1,0,1,0,1,1,0,5,1,1,13,2,1,0,1,0,0,1,1,1,9,0,0,1,2,4,1,1,2,0,8
47,"Male",0,0,1,2,0,2,2,0,1,1,0,1,1,1,0,0,5,1,1,9,2,0,0,1,0,0,1,1,0,9,0,0,0,2,2,1,1,2,0,7
48,"Male",0,0,0,1,1,2,2,0,0,1,0,1,0,0,0,0,3,1,1,9,0,0,0,0,0,0,1,1,0,6,0,0,1,2,2,0,0,2,0,7
49,"Male",0,0,1,3,1,2,2,0,0,0,0,1,1,1,1,0,5,1,0,3,2,1,0,1,1,1,0,1,0,9,0,1,1,2,4,1,1,2,0,8
50,"Male",0,0,0,3,1,2,2,0,0,0,0,1,0,1,0,0,5,1,0,7,2,1,1,0,0,1,1,1,0,1,0,0,0,2,4,0,1,2,0,1
51,"Male",0,0,0,3,0,2,2,0,0,1,0,1,1,1,1,0,5,0,0,6,2,1,0,1,0,0,0,1,0,9,1,0,0,2,4,1,1,2,0,-9
52,"Male",0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,3,0,0,13,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,-9
53,"Male",1,0,1,1,0,2,2,1,0,1,0,1,1,1,1,1,5,1,1,6,1,0,0,1,1,0,1,1,1,9,0,1,0,2,0,1,1,2,0,-9
54,"Female",0,1,0,2,0,2,2,0,0,1,0,1,0,1,1,1,3,1,0,5,2,1,0,0,0,1,0,1,1,9,0,1,0,2,4,1,1,2,0,-9
55,"Male",1,0,1,1,0,2,2,0,0,0,0,1,0,1,1,1,5,0,0,9,2,1,1,1,0,1,1,1,0,9,0,1,1,2,4,1,1,2,0,-9
56,"Male",0,1,1,3,0,6,2,1,0,1,0,1,1,1,1,0,5,1,0,13,2,1,1,1,0,1,1,1,0,9,0,1,0,2,4,1,1,2,1,-9
57,"Male",0,0,0,2,0,2,2,0,0,1,0,0,0,0,0,0,2,1,0,4,2,0,0,0,0,0,0,1,0,8,0,0,0,2,4,1,1,2,0,8
58,"Female",1,0,0,2,0,2,2,0,0,1,0,1,0,1,1,0,5,1,0,13,2,1,0,1,0,1,0,1,1,9,0,1,1,2,4,1,1,2,1,8
59,"Female",0,0,0,1,1,6,2,0,0,1,0,0,1,1,1,1,3,1,0,13,2,1,0,1,1,1,0,1,0,9,0,1,1,2,0,1,1,2,1,8
60,"Male",0,0,0,2,0,2,2,0,0,1,0,1,0,1,0,1,5,1,0,11,2,1,0,1,1,1,0,1,0,9,0,1,1,2,4,1,1,2,0,8
61,"Male",0,0,0,1,0,2,2,1,0,1,0,1,1,1,1,1,5,1,0,13,2,1,0,1,0,1,1,1,0,9,0,1,1,0,3,1,1,2,0,8
62,"Male",0,0,0,2,0,2,0,0,0,1,0,1,0,1,1,1,5,1,0,13,1,1,0,0,0,0,0,1,0,9,0,1,1,0,1,1,1,2,0,8
63,"Male",0,1,1,3,0,2,2,1,0,1,0,1,1,1,0,0,3,1,1,6,2,0,0,1,1,0,0,1,0,9,0,0,1,2,4,1,1,1,0,-9
64,"Male",0,0,0,3,0,2,2,0,0,1,0,1,0,1,0,0,5,1,1,13,2,0,0,0,0,1,1,1,0,9,0,1,0,2,4,1,1,2,0,-9
65,"Female",1,0,1,2,0,6,2,1,0,1,0,1,1,0,1,0,3,1,0,1,1,1,0,0,0,1,0,0,0,6,0,1,0,2,2,0,0,0,0,-9
66,"Female",1,0,1,1,1,2,2,0,0,1,0,1,0,1,0,1,5,1,0,11,2,1,0,1,0,0,0,1,0,9,0,1,0,2,4,1,1,2,1,8
67,"Male",0,1,0,2,1,2,2,0,0,1,0,1,1,1,0,0,5,0,0,9,2,1,0,1,0,1,1,1,0,9,0,0,0,2,3,1,1,2,0,8
68,"Female",0,0,0,3,0,2,1,0,0,1,0,1,1,0,1,0,5,0,1,6,1,0,0,0,0,0,1,1,0,0,0,1,0,2,3,0,0,2,0,1
69,"Female",0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,2,0,1,1,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,1
70,"Male",1,0,1,2,0,5,2,0,0,0,0,1,0,0,0,1,1,1,0,13,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
71,"Female",0,0,1,3,0,2,2,0,0,0,0,1,1,1,1,1,5,1,0,13,1,0,0,1,0,1,1,1,0,9,1,1,1,2,4,1,1,2,0,8
72,"Male",0,1,1,3,0,2,2,1,0,1,0,1,1,1,1,1,5,1,0,13,2,1,0,1,0,1,0,1,0,9,0,1,0,2,4,1,1,2,0,8
73,"Female",1,0,0,3,1,1,-9,-9,-9,-9,0,-9,-9,-9,0,0,5,-9,-9,-9,-9,0,0,0,0,0,1,1,0,-9,0,0,0,2,4,0,1,-9,-9,-9
74,"Female",0,0,0,1,1,2,2,0,0,1,0,1,1,1,0,0,5,0,0,8,2,1,0,0,0,0,1,1,0,9,0,0,0,2,4,0,0,2,0,-9
75,"Male",1,0,1,2,1,2,2,0,0,1,0,1,0,1,0,1,2,1,1,9,2,1,0,1,1,0,1,1,0,9,0,1,0,2,3,1,1,2,0,-9
76,"Male",0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,-9
77,"Male",0,0,0,1,1,2,2,0,0,1,0,1,0,0,0,1,3,1,1,2,1,1,0,0,0,1,1,1,0,0,0,0,1,2,4,0,0,2,0,2
78,"Female",0,0,0,2,1,2,2,0,0,1,0,0,1,0,1,1,3,1,0,9,1,0,0,0,1,0,0,1,0,9,0,0,0,2,2,1,0,2,0,-9
79,"Female",0,0,0,2,0,2,2,0,0,1,0,0,0,1,0,0,5,1,0,7,2,0,0,0,0,1,1,1,0,4,0,1,0,2,4,0,1,0,0,4
80,"Male",0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,8,0,0,0,2,3,0,0,2,0,-9
81,"Female",0,0,0,3,0,6,2,0,0,0,0,0,0,1,0,0,5,0,0,13,1,0,0,0,0,1,1,1,0,9,0,0,1,2,4,1,1,0,0,-9
82,"Male",0,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,5,1,0,5,1,0,0,1,0,0,1,0,0,9,0,0,1,2,4,1,1,2,0,-9
83,"Female",1,0,1,2,1,2,2,0,0,1,0,1,0,1,1,0,5,1,1,13,2,1,0,1,0,0,1,1,0,9,0,0,1,2,0,1,1,2,0,-9
84,"Male",0,0,1,3,1,2,2,0,0,1,0,1,0,1,1,1,3,1,0,9,2,1,0,1,0,0,0,1,0,9,0,1,1,2,2,0,1,2,0,-9
85,"Male",0,0,0,2,0,5,2,0,0,0,0,1,0,1,0,0,5,1,0,4,2,0,0,1,0,0,1,1,0,9,0,1,1,2,3,1,1,2,0,-9
86,"Male",0,0,1,3,1,2,2,0,0,0,0,1,0,1,1,0,5,1,0,1,0,1,0,0,0,1,1,1,0,9,0,1,1,2,1,1,1,2,0,-9
87,"Male",0,0,0,3,1,2,2,0,0,0,0,1,0,1,0,0,3,0,0,6,2,0,0,1,0,1,1,1,0,-9,0,1,0,2,4,1,1,1,0,-9
88,"Male",0,0,1,3,0,2,2,0,0,1,1,1,0,1,0,0,5,0,1,11,1,1,0,1,1,1,1,1,0,9,0,0,0,2,4,1,1,1,0,-9
89,"Female",0,0,1,3,0,6,2,1,1,1,0,1,0,1,1,0,5,1,0,9,2,1,0,1,0,1,0,1,0,9,0,1,1,2,1,1,1,2,0,-9
90,"Male",1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,0,0,0,1,1,0,1,0,3,1,0,0,0,2,0,0,1,0,-9
91,"Female",0,0,1,2,1,2,0,0,0,0,0,1,0,1,0,1,3,0,0,1,1,0,0,1,0,0,0,1,0,2,0,0,0,2,2,0,1,2,1,-9
92,"Male",0,0,0,3,0,2,2,0,0,1,0,1,0,1,1,0,5,1,0,13,1,1,0,1,0,1,0,0,0,9,0,1,1,2,3,1,1,2,0,-9
93,"Female",1,0,0,2,0,6,2,0,0,1,0,1,0,1,0,0,5,1,0,3,1,1,0,1,0,1,1,1,0,9,0,0,1,2,1,1,1,2,1,-9
94,"Female",0,0,0,2,0,6,2,0,0,1,1,1,0,1,1,0,5,1,1,9,2,1,0,1,1,0,0,1,1,7,0,0,0,2,4,1,1,2,0,-9
95,"Female",0,0,0,3,0,6,2,0,0,0,0,0,1,0,0,0,1,0,0,8,1,1,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,1,0,-9
96,"Male",1,0,1,2,0,2,2,1,0,1,0,1,0,1,1,0,5,0,0,13,1,0,0,1,0,0,0,1,0,9,0,1,0,2,4,1,1,2,0,-9
97,"Female",1,1,1,3,0,2,2,1,0,1,0,1,1,1,1,0,5,1,0,13,2,0,0,1,1,1,0,1,0,9,0,1,0,2,0,1,1,2,0,-9
98,"Male",0,0,0,2,1,2,2,1,0,1,0,0,1,1,0,1,5,1,0,11,2,0,0,0,0,0,1,1,0,7,1,0,1,2,4,0,1,0,0,-9
99,"Female",0,0,0,2,1,2,2,1,0,0,0,1,0,0,0,0,5,1,1,13,2,1,0,0,0,0,1,0,0,9,1,1,0,2,4,1,1,2,0,-9
100,"Female",1,0,1,3,1,2,2,1,0,1,0,1,1,1,1,0,5,0,1,13,2,0,0,1,0,0,1,1,0,9,0,0,0,2,4,1,1,2,0,-9
101,"Female",0,1,1,3,1,2,2,1,0,1,0,1,1,1,1,0,5,1,0,13,2,1,0,1,0,1,1,1,0,9,0,1,1,2,4,1,1,2,0,-9
102,"Female",0,0,1,2,0,2,2,0,0,0,0,1,0,1,1,1,3,1,0,11,2,0,0,0,1,1,1,1,0,9,0,0,1,2,3,1,1,2,0,8
103,"Male",1,0,0,1,1,2,2,1,0,0,0,1,0,1,0,0,2,1,0,10,0,0,0,0,0,0,0,1,0,9,0,1,0,2,4,1,1,2,0,8
104,"Male",0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,3,0,0,13,0,0,0,0,1,0,1,1,0,7,0,0,0,2,0,1,1,2,0,-9
105,"Female",0,0,0,2,0,3,2,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,-9
106,"Female",0,0,0,3,1,6,2,0,0,1,0,1,1,1,0,0,3,1,0,13,1,1,1,1,0,1,0,1,1,8,0,1,1,2,0,1,1,2,1,8
107,"Male",0,0,0,2,1,2,1,0,0,1,1,1,1,1,0,0,5,1,1,6,1,1,0,0,0,0,0,1,0,7,0,0,0,2,1,0,1,2,1,-9
108,"Female",-9,-9,-9,-9,-9,2,2,0,1,0,0,1,0,1,-9,-9,-9,1,0,7,2,1,0,1,1,1,1,1,0,-9,-9,-9,-9,2,4,-9,-9,2,0,-9
109,"Male",0,0,0,3,0,6,2,0,0,0,0,1,0,1,1,1,5,1,0,3,2,0,0,1,0,1,1,1,0,8,0,1,1,2,2,0,0,2,0,-9
110,"Female",0,0,1,2,1,2,2,0,0,0,0,1,1,1,1,1,5,1,0,13,1,1,0,1,0,1,0,1,0,9,0,1,0,2,4,1,1,2,0,-9
111,"Male",1,0,0,3,1,2,2,0,0,1,0,1,0,1,1,0,5,1,0,13,0,0,0,0,0,1,1,1,0,9,1,1,0,2,3,1,1,2,0,8
112,"Male",0,1,0,3,1,2,2,1,0,0,0,1,0,0,1,0,5,0,1,13,1,1,0,0,0,0,1,1,0,9,0,0,0,0,3,0,0,2,0,8
113,"Male",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
114,"Male",0,0,0,3,1,3,1,0,0,0,0,0,0,0,1,0,5,1,0,1,2,1,0,1,0,1,1,1,0,0,0,0,0,2,4,1,0,0,1,2
115,"Male",0,0,0,2,0,3,1,1,0,1,0,0,0,1,0,0,5,0,0,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,0,2
116,"Female",0,0,0,3,0,6,2,0,0,0,0,0,0,0,0,0,5,1,1,8,1,0,0,0,0,1,1,1,0,0,0,0,1,2,3,0,1,0,1,-9
117,"Male",0,1,1,2,0,6,2,0,0,1,0,1,0,0,1,0,5,1,0,11,1,1,0,1,0,1,0,1,0,9,0,1,0,2,4,1,1,2,0,-9
118,"Male",1,0,1,2,0,2,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,0,0,0,0,-9
119,"Male",1,1,1,3,1,2,2,0,0,1,0,1,1,1,0,0,5,0,1,8,0,1,0,1,1,0,1,1,1,9,1,0,1,2,4,1,0,2,0,-9
120,"Male",0,0,0,2,0,2,2,0,0,0,0,0,0,1,1,0,3,1,0,3,0,0,0,0,0,1,1,0,0,2,0,1,1,2,0,0,0,2,0,-9
121,"Male",0,0,1,3,1,2,2,1,0,1,0,1,1,1,1,0,5,1,0,11,2,1,0,1,0,0,0,1,0,9,0,1,1,2,4,0,1,2,0,-9
122,"Female",0,0,0,3,1,3,2,0,0,0,0,0,0,1,0,0,2,0,0,13,0,0,0,0,0,1,1,1,0,2,0,0,0,2,4,0,0,0,0,-9
123,"Male",0,0,0,3,1,2,1,1,0,1,0,1,0,1,1,0,5,1,0,11,1,0,0,1,0,1,1,1,1,1,0,0,0,2,0,-9,1,2,0,-9
124,"Male",0,1,0,3,0,6,2,1,0,1,0,0,0,0,1,0,5,1,0,13,2,0,0,1,0,0,0,1,0,5,0,1,0,2,0,1,1,2,0,-9
125,"Male",0,1,0,2,1,2,1,0,0,1,0,1,1,1,0,0,5,1,0,6,1,0,0,1,1,0,0,1,0,4,0,0,0,2,4,1,0,2,0,-9
126,"Female",0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,1,0,0,0,0,5,0,1,0,2,2,0,0,1,0,5
127,"Male",0,-9,0,3,0,2,0,1,0,0,0,0,0,1,1,0,5,1,0,1,0,0,-9,-9,1,1,1,0,0,1,0,1,0,2,4,-9,-9,0,0,-9
128,"Male",0,0,0,2,0,4,0,1,0,1,0,1,0,0,0,0,5,1,0,0,1,0,0,1,0,0,1,1,0,3,0,0,0,0,1,0,0,2,0,4
129,"Male",0,1,1,3,1,2,2,0,0,1,0,1,1,1,0,0,5,1,0,10,2,0,0,1,0,0,1,1,0,9,0,0,1,2,4,0,1,2,0,-9
130,"Male",0,0,0,2,0,2,2,0,0,1,0,0,0,1,0,1,3,1,0,8,0,0,0,0,0,1,1,1,0,9,0,0,0,2,3,0,1,0,0,-9
131,"Female",0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,3,0,0,0,0,1
132,"Male",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,3
133,"Female",1,-9,-9,-9,0,6,2,0,0,1,0,1,0,1,1,1,2,1,0,2,2,0,0,-9,0,0,0,1,0,-9,-9,0,0,2,1,-9,-9,0,0,-9
134,"Male",0,0,0,2,1,2,1,0,0,1,0,1,1,0,0,0,5,1,0,2,1,0,0,0,0,0,1,0,0,4,1,1,0,2,2,1,1,0,0,1
135,"Male",0,0,0,2,1,2,1,0,0,1,0,0,0,0,0,0,5,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0
136,"Female",0,1,0,3,0,2,2,0,1,1,0,1,1,1,1,0,5,1,0,13,1,1,0,1,0,1,1,1,0,8,0,1,1,2,4,1,1,2,0,8
137,"Female",0,0,1,3,0,6,2,0,0,1,0,1,0,1,0,1,3,0,0,11,2,0,0,0,0,0,0,0,0,8,0,0,0,2,4,1,1,2,0,5
138,"Female",0,0,1,2,0,1,1,0,0,1,0,1,1,0,0,0,5,1,1,2,2,0,0,0,0,0,1,1,0,6,0,1,1,2,1,0,0,2,0,5
139,"Male",0,0,0,1,1,2,2,0,0,1,0,1,0,0,1,1,5,0,1,11,2,1,0,1,0,1,1,1,0,9,0,0,1,2,4,1,1,2,0,-9
140,"Female",0,0,1,3,0,2,1,0,0,1,0,1,1,0,1,1,5,1,0,13,2,1,0,1,0,0,1,1,1,9,0,0,1,2,4,1,1,2,0,8
141,"Male",0,0,0,3,0,6,2,0,0,1,0,1,1,1,1,0,3,1,1,8,1,1,0,1,1,0,1,0,1,9,0,1,0,2,3,1,1,2,0,5
142,"Male",0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,1,3,0,0,3,2,0,0,0,0,0,0,1,0,1,0,1,0,1,3,0,0,1,0,0
143,"Male",0,0,0,3,1,3,2,0,0,0,0,1,0,1,1,0,5,1,0,2,2,0,0,1,0,0,1,0,1,4,0,1,0,2,4,1,1,2,0,6
144,"Male",0,0,1,2,1,2,2,0,0,1,0,1,0,1,0,1,5,1,1,11,2,1,0,1,1,1,1,1,1,8,0,1,0,2,4,1,1,2,0,8
145,"Male",0,0,0,3,1,2,2,0,0,1,0,1,0,0,0,0,3,1,0,6,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
146,"Female",0,0,0,2,1,2,2,0,0,1,1,1,1,1,1,1,5,1,1,10,2,0,0,0,0,0,1,1,0,9,1,1,1,2,3,1,1,2,0,8
147,"Male",1,-9,1,2,0,2,2,0,0,1,0,1,0,1,0,0,3,1,0,13,2,1,0,0,0,0,1,1,0,9,0,0,0,1,4,1,1,2,0,8
148,"Female",0,0,1,2,1,6,2,0,0,1,0,0,0,0,0,0,5,1,0,13,2,0,0,1,0,0,1,1,0,9,0,0,1,2,4,1,1,1,1,-9
149,"Male",1,0,0,3,1,2,2,0,1,1,0,1,0,1,0,0,3,1,0,13,1,1,0,1,0,0,0,1,0,9,0,1,0,2,0,1,1,2,0,-9
150,"Female",0,1,1,3,1,2,2,0,0,1,0,1,1,1,1,1,5,1,1,13,2,1,1,1,0,0,1,1,0,9,0,1,1,2,4,1,1,2,0,-9
151,"Female",0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,-9
152,"Male",1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,5,0,1,13,1,0,0,0,0,0,1,1,0,1,0,0,0,2,4,0,0,0,0,-9
153,"Male",1,0,1,3,0,2,2,0,0,1,0,1,0,1,1,1,5,1,0,13,2,1,0,1,1,0,1,0,0,9,1,1,0,2,4,1,1,2,0,8
154,"Male",0,0,1,3,1,2,2,0,0,1,1,1,1,1,1,1,5,1,0,13,2,1,1,1,1,0,1,1,0,9,0,1,1,2,4,1,1,2,0,8
155,"Female",0,0,1,2,0,2,2,0,0,1,0,1,1,1,1,0,3,0,0,11,2,1,0,1,0,1,1,1,1,9,1,1,1,2,4,1,1,2,0,8
156,"Female",1,0,1,3,1,2,2,0,0,1,0,1,1,1,1,0,5,1,0,13,2,1,0,1,1,0,1,1,0,9,1,1,1,2,4,1,1,2,0,8
157,"Male",0,1,0,2,0,2,2,0,0,0,0,1,1,1,0,1,3,1,0,13,2,1,0,1,1,1,1,1,0,9,0,0,1,2,4,1,1,2,0,7
